"zerostate","reststate","linkage","location","locusname"
0,0.158588405876401,1,33,"cP48"
0,0.160559600536692,1,34,"cP49"
0,0.169307099134641,1,34,"cP50"
0,0.17044618333781,1,35,"cP51"
0,0.187735726426958,1,36,"cP52"
0,0.189054063885453,1,36,"cP53"
0,0.189535807437244,1,37,"cP54"
0,0.197841981707044,1,38,"cP55"
0,-0.199114217782829,1,38,"cP56"
0,0.200070009914269,1,39,"cP57"
0,-0.205564867696705,1,40,"cP58"
0,-0.211116116667602,1,41,"cP59"
0,0.214346452417288,1,41,"cP60"
0,0.220991857709799,1,42,"cP61"
0,0.225847741203818,1,43,"cP62"
0,0.232127818638895,1,43,"cP63"
0,0.24222861699431,1,44,"cP64"
0,0.261944753757182,1,45,"cP65"
0,0.265707017595922,1,45,"cP66"
0,0.265879544698612,1,46,"cP67"
0,-0.272923014859173,1,47,"cP68"
0,-0.280063080029998,1,48,"cP69"
0,-0.290523211902526,1,48,"cP70"
0,0.297916684367736,1,49,"cP71"
0,0.304333066180783,1,50,"cP72"
0,0.304483748245771,1,50,"cP73"
0,0.312956303003604,1,51,"cP74"
0,0.314922396910793,1,52,"cP75"
0,0.319773424673641,1,52,"cP76"
0,0.319818530654472,1,53,"cP77"
0,0.325433221442585,1,54,"cP78"
0,0.325897131652987,1,55,"cP79"
0,0.32758161416864,1,55,"cP80"
0,0.328558565224172,1,56,"cP81"
0,0.333493843631756,1,57,"cP82"
0,0.335184857890348,1,57,"cP83"
0,0.341194873106073,1,58,"cP84"
0,-0.34699177283976,1,59,"cP85"
0,0.350142069705265,1,59,"cP86"
0,0.356868758217847,1,60,"cP87"
0,0.361637266611165,1,61,"cP88"
0,0.363088098542629,1,62,"cP89"
0,0.366823337019837,1,62,"cP90"
0,0.371945302499321,1,63,"cP91"
0,0.374952669700092,1,64,"cP92"
0,0.375511162520802,1,64,"cP93"
0,0.376775069598185,1,65,"cP94"
0,0.401301787825736,1,66,"cP95"
0,0.403624878891684,1,66,"cP96"
0,0.409386865504425,1,67,"cP97"
0,0.409997289979315,1,68,"cP98"
0,0.414927057850115,1,69,"cP99"
0,0.419338795806805,1,69,"cP100"
0,0.428421933811022,1,70,"cP101"
0,0.434639896344256,1,71,"cP102"
0,0.436620371391006,1,71,"cP103"
0,0.436955866892753,1,72,"cP104"
0,0.445051782093916,1,73,"cP105"
0,0.445729197718599,1,73,"cP106"
0,0.449980633494384,1,74,"cP107"
0,0.45196766068501,1,75,"cP108"
0,0.461978536120556,1,76,"cP109"
0,0.46567336504621,1,76,"cP110"
0,0.466786545113125,1,77,"cP111"
0,0.467438145422317,1,78,"cP112"
0,0.468006216336913,1,78,"cP113"
0,0.471889870863804,1,79,"cP114"
0,0.472009753084682,1,80,"cP115"
0,0.489937032501604,1,80,"cP116"
0,0.495523542827768,1,81,"cP117"
0,0.49833301582227,1,82,"cP118"
0,0.50382022689502,1,83,"cP119"
0,0.510030167746199,1,83,"cP120"
0,0.515809843337973,1,84,"cP121"
0,0.516362523907898,1,85,"cP122"
0,0.535245772561454,1,85,"cP123"
0,0.537971199658358,1,86,"cP124"
0,0.546468594924487,1,87,"cP125"
0,0.549439393140772,1,87,"cP126"
0,0.566417430172139,1,88,"cP127"
0,0.581374500658283,1,89,"cP128"
0,0.583701793773496,1,90,"cP129"
0,0.584700070287953,1,90,"cP130"
0,0.585652779054765,1,91,"cP131"
0,0.603983090784321,1,92,"cP132"
0,0.611368496689869,1,92,"cP133"
0,0.614320426840233,1,93,"cP134"
0,0.637348500186498,1,94,"cP135"
0,0.644742425404409,1,94,"cP136"
0,0.651360101405452,1,95,"cP137"
0,0.65217766013361,1,96,"cP138"
0,0.671601398941587,1,97,"cP139"
0,0.675817370117757,1,97,"cP140"
0,0.694872577723356,1,98,"cP141"
0,0.701772794512952,1,99,"cP142"
0,0.706539926121252,1,99,"cP143"
0,0.75109971338162,1,100,"cP144"
0,0.000216357270255685,2,0,"cP145"
0,-0.00114353663631002,2,1,"cP146"
0,-0.00494421654364437,2,2,"cP147"
0,-0.00547726848162711,2,2,"cP148"
0,-0.0107843972742558,2,3,"cP149"
0,-0.0116674141027033,2,4,"cP150"
0,0.0137039579451084,2,5,"cP151"
0,0.0141247384928625,2,6,"cP152"
0,-0.016597369989017,2,6,"cP153"
0,0.0223119722491016,2,7,"cP154"
0,-0.0259434677948539,2,8,"cP155"
0,0.0269310316498006,2,9,"cP156"
0,-0.029766939021647,2,10,"cP157"
0,-0.0359914093195614,2,10,"cP158"
0,0.0407300766091794,2,11,"cP159"
0,-0.0418103624079608,2,12,"cP160"
0,-0.0496814368758351,2,13,"cP161"
0,0.052691683290174,2,14,"cP162"
0,0.0552699777724768,2,14,"cP163"
0,0.0725495581160181,2,15,"cP164"
0,-0.0799803183372033,2,16,"cP165"
0,0.0824613221879018,2,17,"cP166"
0,0.0852983348960889,2,18,"cP167"
0,0.112911075070025,2,18,"cP168"
0,-0.118049664139272,2,19,"cP169"
0,-0.118102209358932,2,20,"cP170"
0,-0.120108789573879,2,21,"cP171"
0,-0.122047229526089,2,22,"cP172"
0,0.143456179729167,2,22,"cP173"
0,0.144339441872182,2,23,"cP174"
0,0.150512345685604,2,24,"cP175"
0,0.157892023945663,2,25,"cP176"
0,0.159544289662483,2,26,"cP177"
0,0.162447098994565,2,26,"cP178"
0,0.16310383453125,2,27,"cP179"
0,-0.167852610154989,2,28,"cP180"
0,0.16937937735671,2,29,"cP181"
0,0.180572606796835,2,30,"cP182"
0,0.197821104331853,2,30,"cP183"
0,-0.211372559997343,2,31,"cP184"
0,-0.225052447045658,2,32,"cP185"
0,0.22710584726787,2,33,"cP186"
0,-0.227132422452168,2,34,"cP187"
0,0.228779839817678,2,34,"cP188"
0,-0.230099830236981,2,35,"cP189"
0,0.230857793483247,2,36,"cP190"
0,0.237185544694278,2,37,"cP191"
0,-0.239506798411224,2,38,"cP192"
0,-0.242188866982672,2,38,"cP193"
0,0.242844131274859,2,39,"cP194"
0,0.24742916690788,2,40,"cP195"
0,0.248150912011326,2,41,"cP196"
0,-0.268067027802084,2,42,"cP197"
0,0.269538611901884,2,42,"cP198"
0,-0.270935112411592,2,43,"cP199"
0,0.276443917194342,2,44,"cP200"
0,-0.2886399418005,2,45,"cP201"
0,0.293275467289572,2,46,"cP202"
0,-0.29717554480951,2,46,"cP203"
0,0.300033074600582,2,47,"cP204"
0,0.300560268137564,2,48,"cP205"
0,-0.307460519654636,2,49,"cP206"
0,0.314294385893231,2,50,"cP207"
0,-0.318473476899748,2,50,"cP208"
0,0.32143305542641,2,51,"cP209"
0,0.335736697806481,2,52,"cP210"
0,0.337143733195921,2,53,"cP211"
0,0.342381154729014,2,54,"cP212"
0,0.376130697668946,2,54,"cP213"
0,0.389621292940424,2,55,"cP214"
0,0.39985730514144,2,56,"cP215"
0,-0.401576825055969,2,57,"cP216"
0,0.411164442242539,2,58,"cP217"
0,-0.428587013074872,2,58,"cP218"
0,0.43662828884781,2,59,"cP219"
0,0.44144325830178,2,60,"cP220"
0,0.446364052200174,2,61,"cP221"
0,0.453904334570221,2,62,"cP222"
0,0.454104428340621,2,62,"cP223"
0,0.460461618999508,2,63,"cP224"
0,-0.467267524474537,2,64,"cP225"
0,0.492286574844299,2,65,"cP226"
0,0.494654680018253,2,66,"cP227"
0,0.500535425780369,2,66,"cP228"
0,0.525681294132052,2,67,"cP229"
0,0.536296059299542,2,68,"cP230"
0,0.544516903993397,2,69,"cP231"
0,0.544559110986275,2,70,"cP232"
0,0.546855850858071,2,70,"cP233"
0,0.551667321986972,2,71,"cP234"
0,0.555262366313516,2,72,"cP235"
0,0.559349118139515,2,73,"cP236"
0,0.584857011865475,2,74,"cP237"
0,0.587794909301667,2,74,"cP238"
0,0.592731599464534,2,75,"cP239"
0,0.618248032802535,2,76,"cP240"
0,0.619043718244801,2,77,"cP241"
0,0.660124175328353,2,78,"cP242"
0,0.68397825714156,2,78,"cP243"
0,0.687985665723234,2,79,"cP244"
0,0.688081665489743,2,80,"cP245"
0,0.753293347697625,2,81,"cP246"
0,0.789471209541318,2,82,"cP247"
0,0.802082714149323,2,82,"cP248"
0,0.824449865599213,2,83,"cP249"
0,0.827330658990009,2,84,"cP250"
0,0.828507117791933,2,85,"cP251"
0,0.877139944569258,2,86,"cP252"
0,0.888459439608319,2,86,"cP253"
0,0.920251097903064,2,87,"cP254"
0,0.924003469245917,2,88,"cP255"
0,0.937592333183101,2,89,"cP256"
0,0.997136917892776,2,90,"cP257"
0,1.04315064139285,2,90,"cP258"
0,1.11734843143493,2,91,"cP259"
0,1.12036478319093,2,92,"cP260"
0,1.17379722743007,2,93,"cP261"
0,1.17523090656559,2,94,"cP262"
0,1.19446411224725,2,94,"cP263"
0,1.1969374657021,2,95,"cP264"
0,1.19809655043193,2,96,"cP265"
0,1.20282819041516,2,97,"cP266"
0,1.20387810444171,2,98,"cP267"
0,1.20930114969323,2,98,"cP268"
0,1.21313307908076,2,99,"cP269"
0,1.25860286810147,2,100,"cP270"
0,0.00118017457425594,3,0,"cP271"
0,-0.00274003813974559,3,1,"cP272"
0,-0.00921900828288907,3,1,"cP273"
0,0.0101039987057447,3,2,"cP274"
0,-0.010208004564786,3,3,"cP275"
0,0.0123160851668035,3,4,"cP276"
0,0.0133712266106158,3,4,"cP277"
0,-0.0137903705704957,3,5,"cP278"
0,0.0141255622263998,3,6,"cP279"
0,-0.0175085867746589,3,7,"cP280"
0,-0.0218283451008176,3,7,"cP281"
0,0.0274270980307335,3,8,"cP282"
0,0.0310812058741597,3,9,"cP283"
0,-0.0378667990677059,3,10,"cP284"
0,0.0380703815413142,3,10,"cP285"
0,-0.0381481295451522,3,11,"cP286"
0,0.0412691259448279,3,12,"cP287"
0,0.0476405587513,3,12,"cP288"
0,0.053259748313576,3,13,"cP289"
0,-0.0533556524446753,3,14,"cP290"
0,-0.0683479213155806,3,15,"cP291"
0,0.0780564052675753,3,15,"cP292"
0,-0.0789635177353174,3,16,"cP293"
0,0.0900502795311523,3,17,"cP294"
0,0.0916310500323279,3,18,"cP295"
0,0.0917553888591838,3,18,"cP296"
0,-0.0993518364573729,3,19,"cP297"
0,0.100567352070038,3,20,"cP298"
0,0.103095923359962,3,21,"cP299"
0,0.106250042790071,3,21,"cP300"
0,0.106280676736952,3,22,"cP301"
0,0.106917602099003,3,23,"cP302"
0,0.137219965081186,3,24,"cP303"
0,-0.141074920437279,3,24,"cP304"
0,0.14354163975546,3,25,"cP305"
0,0.14778544808409,3,26,"cP306"
0,0.151569955896144,3,26,"cP307"
0,0.15580281412509,3,27,"cP308"
0,-0.159263102701845,3,28,"cP309"
0,-0.1612620126372,3,29,"cP310"
0,-0.170245532310548,3,29,"cP311"
0,-0.170820076149868,3,30,"cP312"
0,0.171108709720633,3,31,"cP313"
0,0.175201242031965,3,32,"cP314"
0,0.176506242236558,3,32,"cP315"
0,0.184435973734944,3,33,"cP316"
0,0.184578456370459,3,34,"cP317"
0,0.188436648413068,3,35,"cP318"
0,-0.188997243895175,3,35,"cP319"
0,0.195294050338232,3,36,"cP320"
0,-0.197148698830523,3,37,"cP321"
0,0.198469055063071,3,38,"cP322"
0,-0.203149414054098,3,38,"cP323"
0,-0.209412863004001,3,39,"cP324"
0,0.211477671010432,3,40,"cP325"
0,0.215381052130175,3,40,"cP326"
0,0.221751440566228,3,41,"cP327"
0,0.223146076208416,3,42,"cP328"
0,-0.227608157588605,3,43,"cP329"
0,-0.231840307811711,3,43,"cP330"
0,0.234177299390051,3,44,"cP331"
0,0.237417237261746,3,45,"cP332"
0,-0.242807574976671,3,46,"cP333"
0,-0.254902401817015,3,46,"cP334"
0,0.274153786139999,3,47,"cP335"
0,0.27440758756033,3,48,"cP336"
0,0.28211145295907,3,49,"cP337"
0,0.287802375970324,3,49,"cP338"
0,0.298328388573918,3,50,"cP339"
0,0.300055886137299,3,51,"cP340"
0,0.302176262115142,3,51,"cP341"
0,0.309929802343949,3,52,"cP342"
0,0.314569330473846,3,53,"cP343"
0,0.318845050705332,3,54,"cP344"
0,0.319512078345566,3,54,"cP345"
0,-0.319619744188059,3,55,"cP346"
0,0.323600590294421,3,56,"cP347"
0,0.324682636127312,3,57,"cP348"
0,0.330866448377027,3,57,"cP349"
0,0.335227169354862,3,58,"cP350"
0,0.338738236508748,3,59,"cP351"
0,0.339135801276319,3,60,"cP352"
0,-0.347828325239902,3,60,"cP353"
0,0.348778622989914,3,61,"cP354"
0,0.355597569586194,3,62,"cP355"
0,0.357281752035617,3,63,"cP356"
0,0.358476961709044,3,63,"cP357"
0,0.362648330705201,3,64,"cP358"
0,0.367563228531276,3,65,"cP359"
0,0.370209843085348,3,65,"cP360"
0,0.370943194503944,3,66,"cP361"
0,0.371750076503541,3,67,"cP362"
0,0.372353755143842,3,68,"cP363"
0,0.372777381968152,3,68,"cP364"
0,0.375416638494885,3,69,"cP365"
0,0.387275098727894,3,70,"cP366"
0,0.38887715207175,3,71,"cP367"
0,0.389041531530625,3,71,"cP368"
0,0.398169702590815,3,72,"cP369"
0,0.400457836868082,3,73,"cP370"
0,0.405982609765044,3,74,"cP371"
0,0.410527782484006,3,74,"cP372"
0,0.413745652835646,3,75,"cP373"
0,0.415316743430206,3,76,"cP374"
0,0.416597957080629,3,76,"cP375"
0,0.417314825794904,3,77,"cP376"
0,0.431846104929064,3,78,"cP377"
0,0.433197827984519,3,79,"cP378"
0,0.439800247127436,3,79,"cP379"
0,-0.448908420254417,3,80,"cP380"
0,0.45287161996628,3,81,"cP381"
0,0.46964060128107,3,82,"cP382"
0,0.485451719083396,3,82,"cP383"
0,0.51040877963654,3,83,"cP384"
0,0.51269879178157,3,84,"cP385"
0,0.547756797600458,3,85,"cP386"
0,0.56713381927825,3,85,"cP387"
0,0.574788930108287,3,86,"cP388"
0,0.586758088286886,3,87,"cP389"
0,0.58823144562907,3,88,"cP390"
0,0.590803509496504,3,88,"cP391"
0,0.640327260201597,3,89,"cP392"
0,0.652983699472541,3,90,"cP393"
0,0.666198010626981,3,90,"cP394"
0,0.688271019807977,3,91,"cP395"
0,0.700813202429106,3,92,"cP396"
0,0.719519069566767,3,93,"cP397"
0,0.777639251905394,3,93,"cP398"
0,0.904122452044545,3,94,"cP399"
0,1.2047211217329,3,95,"cP400"
0,1.21739557278017,3,96,"cP401"
0,1.24413843663428,3,96,"cP402"
0,1.29516931050624,3,97,"cP403"
0,1.32813354268856,3,98,"cP404"
0,1.36439524130131,3,99,"cP405"
0,1.38296798379327,3,99,"cP406"
0,1.64339142261665,3,100,"cP407"
0,0.00132234072748351,4,0,"cP408"
0,-0.00257875164970756,4,1,"cP409"
0,-0.00565108184579119,4,1,"cP410"
0,0.00575575694060341,4,2,"cP411"
0,-0.00631832047365606,4,3,"cP412"
0,-0.00746363731233798,4,3,"cP413"
0,-0.00824695383198559,4,4,"cP414"
0,-0.00848721922375262,4,5,"cP415"
0,-0.0108469159955624,4,5,"cP416"
0,0.0130400033464816,4,6,"cP417"
0,-0.030647285315803,4,7,"cP418"
0,0.0327503860338635,4,7,"cP419"
0,0.0347230573184788,4,8,"cP420"
0,0.036031919112429,4,9,"cP421"
0,-0.0384369787760079,4,9,"cP422"
0,-0.0391394018307828,4,10,"cP423"
0,-0.0396273775142627,4,11,"cP424"
0,-0.0397634680382907,4,11,"cP425"
0,-0.0421633520629257,4,12,"cP426"
0,0.0422398743685335,4,13,"cP427"
0,0.0425387801924137,4,13,"cP428"
0,-0.0441135753877461,4,14,"cP429"
0,-0.0498009392607609,4,15,"cP430"
0,0.0499926499880409,4,15,"cP431"
0,0.0506787755060941,4,16,"cP432"
0,-0.0580084068150992,4,17,"cP433"
0,-0.0583881217055023,4,17,"cP434"
0,0.0587009415030479,4,18,"cP435"
0,0.0626239167992026,4,19,"cP436"
0,-0.063166470354306,4,19,"cP437"
0,-0.0676305716857314,4,20,"cP438"
0,-0.0687537112738937,4,21,"cP439"
0,-0.0695629276392775,4,21,"cP440"
0,0.0708320152438146,4,22,"cP441"
0,0.073522649225348,4,23,"cP442"
0,0.0811090029734087,4,23,"cP443"
0,-0.0826925702370885,4,24,"cP444"
0,0.0962090032598835,4,25,"cP445"
0,0.102609503171862,4,26,"cP446"
0,0.104408277973882,4,26,"cP447"
0,0.104512792135759,4,27,"cP448"
0,0.106780519192563,4,28,"cP449"
0,0.108058647869323,4,28,"cP450"
0,0.110365376147422,4,29,"cP451"
0,0.113777202057436,4,30,"cP452"
0,0.114150667465748,4,30,"cP453"
0,0.117177863917083,4,31,"cP454"
0,-0.119639151166649,4,32,"cP455"
0,-0.119976955504137,4,32,"cP456"
0,0.120371564100952,4,33,"cP457"
0,-0.124380046353656,4,34,"cP458"
0,0.124503312814505,4,34,"cP459"
0,0.133548048687613,4,35,"cP460"
0,0.134571497783536,4,36,"cP461"
0,0.1378834362214,4,36,"cP462"
0,0.145618664092364,4,37,"cP463"
0,-0.146672885592601,4,38,"cP464"
0,0.147459029025378,4,38,"cP465"
0,0.147483518551501,4,39,"cP466"
0,0.148945060550215,4,40,"cP467"
0,0.152430752656403,4,40,"cP468"
0,0.153748587153623,4,41,"cP469"
0,-0.157786991375307,4,42,"cP470"
0,0.166805126323345,4,42,"cP471"
0,-0.173925052011821,4,43,"cP472"
0,0.17769999312328,4,44,"cP473"
0,-0.178459860934856,4,44,"cP474"
0,-0.181145003802123,4,45,"cP475"
0,0.184461430451813,4,46,"cP476"
0,-0.185193071556733,4,46,"cP477"
0,0.187265884402188,4,47,"cP478"
0,0.188003000319274,4,48,"cP479"
0,0.204846057846191,4,48,"cP480"
0,0.207764060782704,4,49,"cP481"
0,-0.20967670137665,4,50,"cP482"
0,-0.213077963966932,4,50,"cP483"
0,0.224588717604967,4,51,"cP484"
0,0.224807105759595,4,52,"cP485"
0,-0.226094838595929,4,52,"cP486"
0,0.236597869676518,4,53,"cP487"
0,0.243279020755056,4,54,"cP488"
0,0.246731057936761,4,54,"cP489"
0,0.255957972431991,4,55,"cP490"
0,0.256217183574994,4,56,"cP491"
0,0.258661285150053,4,56,"cP492"
0,0.259527003752503,4,57,"cP493"
0,0.261656244408299,4,58,"cP494"
0,0.262131473421201,4,58,"cP495"
0,0.262334669927571,4,59,"cP496"
0,0.264497877270885,4,60,"cP497"
0,0.272188078413222,4,60,"cP498"
0,0.273806045554552,4,61,"cP499"
0,0.275236475268815,4,62,"cP500"
0,0.277894065512304,4,62,"cP501"
0,-0.280638796078477,4,63,"cP502"
0,-0.286821434311157,4,64,"cP503"
0,0.289703867059637,4,64,"cP504"
0,-0.293616553842983,4,65,"cP505"
0,0.295562282932882,4,66,"cP506"
0,0.297703936450619,4,66,"cP507"
0,0.298005750013476,4,67,"cP508"
0,0.301755109040027,4,68,"cP509"
0,0.306352276012262,4,68,"cP510"
0,0.307335119532395,4,69,"cP511"
0,0.310460259003525,4,70,"cP512"
0,0.313664474605087,4,70,"cP513"
0,0.315177442882307,4,71,"cP514"
0,0.321373602279713,4,72,"cP515"
0,0.322055709190545,4,72,"cP516"
0,0.333929104987506,4,73,"cP517"
0,0.338739653887201,4,74,"cP518"
0,0.342072969745818,4,74,"cP519"
0,0.344155445976648,4,75,"cP520"
0,-0.349914378217193,4,76,"cP521"
0,0.358768388691802,4,77,"cP522"
0,0.359760088409835,4,77,"cP523"
0,0.362723386171917,4,78,"cP524"
0,0.365424368048047,4,79,"cP525"
0,0.382276166110729,4,79,"cP526"
0,0.383739829605405,4,80,"cP527"
0,0.397426921760148,4,81,"cP528"
0,0.397970725989841,4,81,"cP529"
0,0.403239120676589,4,82,"cP530"
0,0.405512897971026,4,83,"cP531"
0,0.4123606162825,4,83,"cP532"
0,0.420303199190253,4,84,"cP533"
0,0.421343723426513,4,85,"cP534"
0,-0.422822482022874,4,85,"cP535"
0,0.423683688164444,4,86,"cP536"
0,0.426636823986597,4,87,"cP537"
0,-0.43050828350984,4,87,"cP538"
0,0.438171237681933,4,88,"cP539"
0,0.441727086643629,4,89,"cP540"
0,0.443966018010802,4,89,"cP541"
0,0.44466676271794,4,90,"cP542"
0,-0.447512088229364,4,91,"cP543"
0,0.451794243349012,4,91,"cP544"
0,0.454259409357734,4,92,"cP545"
0,0.465916634510701,4,93,"cP546"
0,0.466319949634557,4,93,"cP547"
0,0.468147701287249,4,94,"cP548"
0,0.486704159083716,4,95,"cP549"
0,0.52438671118498,4,95,"cP550"
0,0.535826421499648,4,96,"cP551"
0,0.608328139981175,4,97,"cP552"
0,0.63402803574122,4,97,"cP553"
0,0.643850182699246,4,98,"cP554"
0,0.659587046652477,4,99,"cP555"
0,0.67725848854884,4,99,"cP556"
0,0.857482315644881,4,100,"cP557"
0,0.000495089848492878,5,0,"cP558"
0,-0.00054892906919124,5,1,"cP559"
0,-0.00542728770524263,5,1,"cP560"
0,-0.00567439961115328,5,2,"cP561"
0,0.00602391962893307,5,3,"cP562"
0,-0.010316809182289,5,4,"cP563"
0,-0.0144918970298022,5,4,"cP564"
0,0.0153130470775068,5,5,"cP565"
0,-0.017638782625744,5,6,"cP566"
0,-0.0203555972315371,5,7,"cP567"
0,-0.0220678737387061,5,7,"cP568"
0,-0.0250047803814423,5,8,"cP569"
0,-0.0266293751075864,5,9,"cP570"
0,0.0307070576120168,5,10,"cP571"
0,0.031122107245028,5,10,"cP572"
0,0.031462405059011,5,11,"cP573"
0,-0.0332113069482148,5,12,"cP574"
0,-0.0343210322782397,5,13,"cP575"
0,0.0347186208236963,5,13,"cP576"
0,0.039615228632465,5,14,"cP577"
0,-0.0423542119096965,5,15,"cP578"
0,0.0452239064485859,5,16,"cP579"
0,0.045591628504917,5,16,"cP580"
0,0.0458723171148449,5,17,"cP581"
0,-0.0502400164026767,5,18,"cP582"
0,-0.0562608816660941,5,19,"cP583"
0,0.0596595132723451,5,19,"cP584"
0,-0.0635004583280534,5,20,"cP585"
0,-0.0666386627403143,5,21,"cP586"
0,-0.0675187282907931,5,21,"cP587"
0,0.072485366275496,5,22,"cP588"
0,0.0785816566976619,5,23,"cP589"
0,0.0791786261792195,5,24,"cP590"
0,-0.0862065265844476,5,24,"cP591"
0,0.0923623246098769,5,25,"cP592"
0,0.115358453426034,5,26,"cP593"
0,-0.119681440848382,5,27,"cP594"
0,-0.120066859941454,5,27,"cP595"
0,0.126189997927741,5,28,"cP596"
0,0.126829612800648,5,29,"cP597"
0,0.135739083211393,5,30,"cP598"
0,-0.137671568799288,5,30,"cP599"
0,0.138123410703139,5,31,"cP600"
0,-0.138285654825614,5,32,"cP601"
0,-0.140860482153812,5,33,"cP602"
0,-0.142838613696069,5,33,"cP603"
0,0.160441856077852,5,34,"cP604"
0,-0.162771279998897,5,35,"cP605"
0,0.165078328214681,5,36,"cP606"
0,-0.166812098348038,5,36,"cP607"
0,0.179556367537918,5,37,"cP608"
0,0.187018558560851,5,38,"cP609"
0,-0.191598990453843,5,39,"cP610"
0,-0.197797151646557,5,39,"cP611"
0,0.198204119541662,5,40,"cP612"
0,0.199988579460992,5,41,"cP613"
0,-0.205173335961046,5,41,"cP614"
0,0.205408451890606,5,42,"cP615"
0,-0.209391981731808,5,43,"cP616"
0,0.225621275768496,5,44,"cP617"
0,0.225635407568847,5,44,"cP618"
0,0.228436463872407,5,45,"cP619"
0,0.230286523500893,5,46,"cP620"
0,0.235790122846577,5,47,"cP621"
0,-0.241456243941996,5,47,"cP622"
0,-0.242367034579132,5,48,"cP623"
0,0.253226890272184,5,49,"cP624"
0,0.254454809017766,5,50,"cP625"
0,0.25613356445587,5,50,"cP626"
0,0.273448966244671,5,51,"cP627"
0,0.274444009877718,5,52,"cP628"
0,0.276435272196744,5,53,"cP629"
0,0.276700429694687,5,53,"cP630"
0,0.281822143731638,5,54,"cP631"
0,0.283874085393239,5,55,"cP632"
0,-0.288764397423896,5,56,"cP633"
0,0.291881591276504,5,56,"cP634"
0,0.293334890577006,5,57,"cP635"
0,0.296067629704689,5,58,"cP636"
0,-0.299700517939839,5,59,"cP637"
0,0.300163603747699,5,59,"cP638"
0,0.302207368413422,5,60,"cP639"
0,0.303128640450536,5,61,"cP640"
0,0.306567453955995,5,61,"cP641"
0,0.310343025900265,5,62,"cP642"
0,0.315671158963427,5,63,"cP643"
0,0.317616777913367,5,64,"cP644"
0,0.322794182725686,5,64,"cP645"
0,0.328580863835668,5,65,"cP646"
0,0.348882395240894,5,66,"cP647"
0,0.350987860264217,5,67,"cP648"
0,0.359379196704781,5,67,"cP649"
0,0.369669737971804,5,68,"cP650"
0,-0.370460902871049,5,69,"cP651"
0,0.374783037954426,5,70,"cP652"
0,0.379236335891715,5,70,"cP653"
0,0.386199297196686,5,71,"cP654"
0,0.386553209964599,5,72,"cP655"
0,-0.392305551330947,5,73,"cP656"
0,0.418843627584093,5,73,"cP657"
0,0.429952885190024,5,74,"cP658"
0,0.433221044184125,5,75,"cP659"
0,-0.43435073008523,5,76,"cP660"
0,0.440759388984121,5,76,"cP661"
0,0.455318631621474,5,77,"cP662"
0,0.485712461893387,5,78,"cP663"
0,0.48571640627312,5,79,"cP664"
0,0.491950592212235,5,79,"cP665"
0,0.495002130449908,5,80,"cP666"
0,0.514822308876016,5,81,"cP667"
0,-0.525522309771651,5,81,"cP668"
0,0.525701426523815,5,82,"cP669"
0,0.561856285355905,5,83,"cP670"
0,0.566187746289531,5,84,"cP671"
0,0.573408671545142,5,84,"cP672"
0,0.583078725944548,5,85,"cP673"
0,0.587348637040149,5,86,"cP674"
0,0.59028957385003,5,87,"cP675"
0,0.646441505625289,5,87,"cP676"
0,0.654912894262382,5,88,"cP677"
0,0.670434203473296,5,89,"cP678"
0,0.677441017678186,5,90,"cP679"
0,0.683809695029076,5,90,"cP680"
0,0.694760937685012,5,91,"cP681"
0,0.704058808702484,5,92,"cP682"
